typeID,parentTypeID,metaGroupID
13995,2295,4
13996,2289,4
13997,2291,4
13998,578,4
13999,1304,4
14001,1304,4
14003,1304,4
14005,1284,4
14007,1284,4
14009,1284,4
14011,1264,4
14013,1264,4
14015,1264,4
14017,1197,4
14019,1197,4
14021,1197,4
14023,1294,4
14025,1294,4
14027,1294,4
14029,2529,4
14031,2529,4
14033,2537,4
14035,2537,4
14037,2545,4
14039,2545,4
14041,1808,4
14043,1808,4
14045,11561,4
14047,11561,4
14049,1304,4
14051,1284,4
14053,1264,4
14055,1197,4
14057,1294,4
14059,11301,4
14061,11303,4
14063,11305,4
14065,11277,4
14067,3538,4
14068,3528,4
14069,523,4
14070,11267,4
14072,11267,4
14074,11267,4
14076,11247,4
14078,11247,4
14080,11247,4
14082,11227,4
14084,11227,4
14086,11227,4
14088,11217,4
14090,11217,4
14092,11217,4
14094,11257,4
14096,11257,4
14098,11257,4
14100,1998,4
14102,12066,4
14104,12066,4
14106,12056,4
14108,12056,4
14110,439,4
14112,439,4
14114,12054,4
14116,12054,4
14118,12052,4
14120,12052,4
14122,434,4
14124,434,4
14126,1244,4
14127,2603,4
14128,1353,4
14130,1353,4
14132,1353,4
14134,1539,4
14136,1539,4
14138,1539,4
14140,1195,4
14142,1195,4
14144,1445,4
14146,1445,4
14148,530,4
14150,530,4
14152,12261,4
14154,12261,4
14156,12257,4
14158,12257,4
14160,533,4
14162,533,4
14164,12265,4
14166,12265,4
14168,12269,4
14170,12269,4
14172,3576,4
14174,3576,4
14176,577,4
14178,577,4
14180,None,4
14182,None,4
14184,3566,4
14186,3566,4
14188,3993,4
14190,3993,4
14192,3953,4
14194,3953,4
14196,3913,4
14198,3913,4
14200,1563,4
14202,1563,4
14204,3981,4
14206,3987,4
14208,3977,4
14210,3941,4
14212,3901,4
14214,1551,4
14218,3907,4
14220,3947,4
14222,3937,4
14224,3897,4
14226,1547,4
14228,1557,4
14230,3887,4
14232,3887,4
14234,11370,4
14236,1973,4
14238,1977,4
14240,2103,4
14242,3242,4
14244,3242,4
14246,3242,4
14248,3242,4
14250,3242,4
14252,447,4
14254,447,4
14256,447,4
14258,447,4
14260,447,4
14262,526,4
14264,526,4
14266,526,4
14268,526,4
14270,526,4
14272,12344,1
14274,12344,1
14276,12344,1
14278,12344,1
14280,12354,1
14282,12354,1
14284,12354,1
14286,12354,1
14295,9899,1
14296,9942,1
14297,9941,1
14298,9943,1
14299,9956,1
14375,571,5
14377,571,5
14379,575,5
14381,575,5
14383,573,5
14385,573,5
14387,12354,5
14389,12354,5
14391,12354,5
14393,12354,5
14395,12354,5
14397,574,5
14399,574,5
14401,574,5
14403,574,5
14405,574,5
14407,572,5
14409,572,5
14411,572,5
14413,572,5
14415,572,5
14417,461,5
14419,461,5
14421,461,5
14423,461,5
14425,460,5
14427,460,5
14429,460,5
14431,460,5
14433,463,5
14435,463,5
14437,463,5
14439,463,5
14441,462,5
14443,462,5
14445,462,5
14447,462,5
14449,464,5
14451,464,5
14453,464,5
14455,464,5
14457,496,5
14459,496,5
14461,497,5
14463,497,5
14465,498,5
14467,498,5
14469,494,5
14471,494,5
14473,495,5
14475,495,5
14484,12066,5
14486,12066,5
14488,12066,5
14490,12066,5
14492,12054,5
14494,12054,5
14496,12054,5
14498,12054,5
14500,12066,5
14502,12066,5
14504,12066,5
14506,12066,5
14508,12054,5
14510,12054,5
14512,12054,5
14514,12054,5
14516,13320,5
14518,13320,5
14520,13320,5
14522,13320,5
14524,503,5
14525,503,5
14526,503,5
14527,503,5
14528,12274,5
14530,12274,5
14532,12274,5
14534,12274,5
14536,520,5
14538,520,5
14540,520,5
14542,520,5
14544,3977,5
14546,3977,5
14548,3977,5
14550,3977,5
14552,3538,5
14554,3538,5
14556,1304,5
14560,1304,5
14564,1284,5
14568,1284,5
14572,1264,5
14576,1264,5
14580,1197,5
14584,1197,5
14588,1294,5
14592,1294,5
14597,10838,5
14599,10838,5
14601,10840,5
14603,10840,5
14606,2529,5
14610,2529,5
14614,2537,5
14618,2537,5
14622,2545,5
14626,2545,5
14630,1808,5
14634,1808,5
14636,11561,5
14638,11561,5
14640,1998,5
14642,1998,5
14644,1998,5
14646,1998,5
14648,526,5
14650,526,5
14652,526,5
14654,526,5
14656,40730,5
14658,40730,5
14660,40730,5
14662,40730,5
14664,40750,5
14666,40750,5
14668,40750,5
14670,40750,5
14672,13320,5
14674,13320,5
14676,13320,5
14678,13320,5
14680,503,5
14681,503,5
14682,503,5
14683,503,5
14684,12274,5
14686,12274,5
14688,12274,5
14690,12274,5
14692,3981,5
14694,3981,5
14696,3981,5
14698,3981,5
14700,10838,5
14701,10838,5
14702,10838,5
14703,10838,5
14704,10840,5
14705,10840,5
14706,10840,5
14707,10840,5
14708,11561,5
14710,11561,5
14712,11561,5
14714,11561,5
14716,2529,5
14718,2529,5
14720,2529,5
14722,2529,5
14724,2537,5
14726,2537,5
14728,2537,5
14730,2537,5
14732,2545,5
14734,2545,5
14736,2545,5
14738,2545,5
14740,1808,5
14742,1808,5
14744,1808,5
14746,1808,5
14748,2291,5
14749,2291,5
14750,2291,5
14751,2291,5
14752,2293,5
14753,2293,5
14754,2293,5
14755,2293,5
14756,2289,5
14757,2289,5
14758,2289,5
14759,2289,5
14760,2295,5
14761,2295,5
14762,2295,5
14763,2295,5
14764,578,5
14765,578,5
14766,578,5
14767,578,5
14768,3887,5
14770,3887,5
14772,3887,5
14774,3887,5
14776,11370,5
14778,11370,5
14780,11370,5
14782,11370,5
14784,3993,5
14786,3993,5
14788,3993,5
14790,3993,5
14792,3993,5
14794,3993,5
14796,3993,5
14798,3993,5
14800,2363,5
14802,2363,5
14804,2363,5
14806,2363,5
14808,2363,5
14810,2363,5
14812,2363,5
14814,2363,5
14816,12261,5
14818,12261,5
14820,12261,5
14822,12261,5
14824,12261,5
14826,12261,5
14828,12261,5
14830,12261,5
14832,12269,5
14834,12269,5
14836,12269,5
14838,12269,5
14840,12269,5
14842,12269,5
14844,12269,5
14846,12269,5
14848,3538,5
14849,3538,5
14850,3538,5
14851,3538,5
14852,3538,5
14853,3538,5
14854,3538,5
14855,3538,5
14856,1304,5
14858,1304,5
14860,1304,5
14862,1304,5
14864,1304,5
14866,1304,5
14868,1304,5
14870,1304,5
14872,1284,5
14874,1284,5
14876,1284,5
14878,1284,5
14880,1284,5
14882,1284,5
14884,1284,5
14886,1284,5
14888,1264,5
14890,1264,5
14892,1264,5
14894,1264,5
14896,1264,5
14898,1264,5
14900,1264,5
14902,1264,5
14904,1197,5
14906,1197,5
14908,1197,5
14910,1197,5
14912,1197,5
14914,1197,5
14916,1197,5
14918,1197,5
14920,1294,5
14922,1294,5
14924,1294,5
14926,1294,5
14928,1294,5
14930,1294,5
14932,1294,5
14934,1294,5
14936,11267,5
14938,11267,5
14940,11267,5
14942,11267,5
14944,11267,5
14946,11267,5
14948,11267,5
14950,11267,5
14952,11257,5
14954,11257,5
14956,11257,5
14958,11257,5
14960,11257,5
14962,11257,5
14964,11257,5
14966,11257,5
14968,11217,5
14970,11217,5
14972,11217,5
14974,11217,5
14976,11217,5
14978,11217,5
14980,11217,5
14982,11217,5
14984,11227,5
14986,11227,5
14988,11227,5
14990,11227,5
14992,11227,5
14994,11227,5
14996,11227,5
14998,11227,5
15000,11247,5
15002,11247,5
15004,11247,5
15006,11247,5
15008,11247,5
15010,11247,5
15012,11247,5
15014,11247,5
15016,11301,5
15018,11301,5
15020,11301,5
15022,11301,5
15024,11301,5
15026,11301,5
15028,11301,5
15030,11301,5
15032,11277,5
15034,11277,5
15036,11277,5
15038,11277,5
15040,11277,5
15042,11277,5
15044,11277,5
15046,11277,5
15048,11305,5
15050,11305,5
15052,11305,5
15054,11305,5
15056,11305,5
15058,11305,5
15060,11305,5
15062,11305,5
15064,11303,5
15066,11303,5
15068,11303,5
15070,11303,5
15072,11303,5
15074,11303,5
15076,11303,5
15078,11303,5
15080,1445,5
15082,1445,5
15084,1445,5
15086,1445,5
15088,1445,5
15090,1445,5
15092,1445,5
15094,1445,5
15096,1539,5
15098,1539,5
15100,1539,5
15102,1539,5
15104,1539,5
15106,1539,5
15108,1539,5
15110,1539,5
15112,1353,5
15114,1353,5
15116,1353,5
15118,1353,5
15120,1353,5
15122,1353,5
15124,1353,5
15126,1353,5
15128,3576,5
15130,3576,5
15132,3576,5
15134,3576,5
15136,3576,5
15138,3576,5
15140,3576,5
15142,3576,5
15144,9944,5
15146,9944,5
15148,9944,5
15150,9944,5
15152,3987,5
15154,3987,5
15156,3987,5
15158,3987,5
15160,3538,5
15161,3538,5
15162,3538,5
15163,3538,5
15164,1304,5
15166,1304,5
15168,1304,5
15170,1304,5
15172,1294,5
15174,1294,5
15176,1294,5
15178,1294,5
15180,1197,5
15182,1197,5
15184,1197,5
15186,1197,5
15188,1264,5
15190,1264,5
15192,1264,5
15194,1264,5
15196,1284,5
15198,1284,5
15200,1284,5
15202,1284,5
15204,11267,5
15206,11267,5
15208,11267,5
15210,11267,5
15212,11257,5
15214,11257,5
15216,11257,5
15218,11257,5
15220,11217,5
15222,11217,5
15224,11217,5
15226,11217,5
15228,11227,5
15230,11227,5
15232,11227,5
15234,11227,5
15236,11247,5
15238,11247,5
15240,11247,5
15242,11247,5
15244,11301,5
15246,11301,5
15248,11301,5
15250,11301,5
15252,11277,5
15254,11277,5
15256,11277,5
15258,11277,5
15260,11305,5
15262,11305,5
15264,11305,5
15266,11305,5
15268,11303,5
15270,11303,5
15272,11303,5
15274,11303,5
15276,1973,5
15278,1973,5
15280,1973,5
15282,1973,5
15284,1977,5
15286,1977,5
15288,1977,5
15290,1977,5
15292,1539,5
15294,1539,5
15296,1539,5
15298,1539,5
15300,1353,5
15302,1353,5
15304,1353,5
15306,1353,5
15308,3887,5
15310,3887,5
15312,3887,5
15314,3887,5
15397,5845,3
15399,461,3
15401,463,3
15403,464,3
15416,9944,3
15423,12354,3
15425,None,3
15427,461,3
15429,463,3
15435,None,3
15437,1445,5
15447,520,5
15451,None,5
15453,None,5
15455,None,5
15508,None,1
15510,None,1
15675,3887,4
15676,None,4
15677,3887,4
15678,None,4
15681,12274,4
15682,None,4
15683,12274,4
15684,None,4
15685,1294,4
15686,None,4
15687,1197,4
15688,None,4
15689,1264,4
15690,None,4
15691,1284,4
15692,None,4
15693,1304,4
15694,None,4
15695,1294,4
15696,None,4
15697,1197,4
15698,None,4
15699,1264,4
15700,None,4
15701,1284,4
15702,None,4
15703,1304,4
15704,None,4
15705,11277,4
15706,None,4
15707,11305,4
15708,None,4
15709,11303,4
15710,None,4
15711,11301,4
15712,None,4
15713,11277,4
15714,None,4
15715,11305,4
15716,None,4
15717,11303,4
15718,None,4
15719,11301,4
15720,None,4
15721,11257,4
15722,None,4
15723,11217,4
15724,None,4
15725,11227,4
15726,None,4
15727,11247,4
15728,None,4
15729,11267,4
15730,None,4
15731,11257,4
15732,None,4
15733,11217,4
15734,None,4
15735,11227,4
15736,None,4
15737,11247,4
15738,None,4
15739,11267,4
15740,None,4
15741,523,4
15742,3528,4
15743,3538,4
15744,523,4
15745,3528,4
15746,3538,4
15747,434,4
15748,None,4
15749,439,4
15750,None,4
15751,12052,4
15752,None,4
15753,12056,4
15754,None,4
15755,12054,4
15756,None,4
15757,12066,4
15758,None,4
15759,434,4
15760,None,4
15761,439,4
15762,None,4
15764,12052,4
15765,None,4
15766,12056,4
15767,None,4
15768,12054,4
15769,None,4
15770,12066,4
15771,None,4
15772,3566,4
15773,None,4
15774,None,4
15776,577,4
15777,None,4
15778,3576,4
15779,None,4
15780,3566,4
15781,None,4
15782,None,4
15783,None,4
15784,577,4
15785,None,4
15786,3576,4
15787,None,4
15788,1195,4
15789,None,4
15790,11370,4
15791,None,4
15792,1977,4
15793,None,4
15794,533,4
15795,None,4
15796,12265,4
15797,None,4
15798,12269,4
15799,None,4
15800,533,4
15801,None,4
15802,12265,4
15803,None,4
15804,12269,4
15805,None,4
15806,520,4
15807,None,4
15808,2363,4
15809,None,4
15810,2363,4
15811,None,4
15812,1244,4
15813,2603,4
15814,572,4
15815,567,4
15816,561,4
15817,574,4
15818,12354,4
15819,None,4
15820,570,4
15821,12344,4
15822,None,4
15823,565,4
15824,10678,4
15825,573,4
15826,564,4
15827,563,4
15828,562,4
15829,575,4
15830,568,4
15831,569,4
15832,566,4
15833,571,4
15834,572,4
15835,567,4
15836,561,4
15837,574,4
15838,12354,4
15839,None,4
15840,570,4
15841,12344,4
15842,None,4
15843,565,4
15844,10678,4
15845,464,4
15846,455,4
15847,462,4
15848,463,4
15849,453,4
15850,454,4
15851,458,4
15852,459,4
15853,450,4
15854,456,4
15855,457,4
15856,451,4
15857,452,4
15858,460,4
15859,461,4
15860,464,4
15861,455,4
15862,462,4
15863,463,4
15864,453,4
15865,454,4
15866,458,4
15867,459,4
15868,450,4
15869,456,4
15870,457,4
15871,451,4
15872,452,4
15873,460,4
15874,461,4
15875,530,4
15876,None,4
15877,12257,4
15878,None,4
15879,12261,4
15880,None,4
15881,530,4
15882,None,4
15883,12257,4
15884,None,4
15885,12261,4
15886,None,4
15887,447,4
15888,None,4
15889,3242,4
15890,None,4
15891,3242,4
15892,None,4
15893,447,4
15894,None,4
15895,9944,4
15896,None,4
15897,10840,4
15898,399,4
15899,10836,4
15900,10838,4
15901,10840,4
15902,399,4
15903,10836,4
15904,10838,4
15905,11561,4
15906,None,4
15907,11561,4
15908,None,4
15909,1808,4
15910,None,4
15911,2545,4
15912,None,4
15913,2537,4
15914,None,4
15915,2529,4
15916,None,4
15917,1808,4
15918,None,4
15919,2545,4
15920,None,4
15921,2537,4
15922,None,4
15923,2529,4
15924,None,4
15925,1551,4
15926,None,4
15927,3901,4
15928,None,4
15929,3941,4
15930,None,4
15931,3981,4
15932,None,4
15933,3897,4
15935,1547,4
15936,None,4
15937,3937,4
15938,None,4
15939,3977,4
15940,None,4
15941,1563,4
15942,None,4
15943,3913,4
15945,3953,4
15946,None,4
15947,3993,4
15948,None,4
15949,1557,4
15950,None,4
15951,3907,4
15953,3947,4
15954,None,4
15955,3987,4
15956,None,4
15957,1563,4
15958,None,4
15959,3913,4
15960,None,4
15961,3953,4
15962,None,4
15963,3993,4
15964,None,4
15965,1998,4
15966,None,4
15967,2103,4
15968,None,4
16029,None,2
16032,None,2
16046,484,4
16047,497,4
16048,498,4
16049,485,4
16050,486,4
16051,490,4
16052,487,4
16053,488,4
16054,491,4
16055,492,4
16056,493,4
16057,496,4
16058,489,4
16059,494,4
16060,495,4
16061,1875,4
16062,13320,4
16063,None,4
16064,501,4
16065,10629,4
16066,None,4
16067,503,4
16068,499,4
16126,11370,4
16213,None,1
16214,None,1
16227,None,1
16229,None,1
16231,None,1
16233,None,1
16236,None,1
16238,None,1
16240,None,1
16242,None,1
16278,None,1
16297,10998,1
16299,10998,1
16301,10998,1
16303,10998,1
16305,1304,1
16307,None,1
16309,None,1
16311,None,1
16313,1284,1
16315,None,1
16317,None,1
16319,None,1
16321,1264,1
16323,None,1
16325,None,1
16327,None,1
16329,1197,1
16331,None,1
16333,None,1
16335,None,1
16337,1294,1
16339,None,1
16341,None,1
16343,None,1
16345,1274,1
16347,None,1
16349,None,1
16351,None,1
16353,None,1
16355,None,1
16357,11301,1
16359,11301,1
16361,None,1
16363,None,1
16365,11303,1
16367,11303,1
16369,None,1
16371,None,1
16373,11305,1
16375,11305,1
16377,None,1
16379,None,1
16381,11277,1
16383,11277,1
16385,None,1
16387,None,1
16389,None,1
16391,11267,1
16393,None,1
16395,None,1
16397,None,1
16399,11247,1
16401,None,1
16403,None,1
16405,None,1
16407,11227,1
16409,None,1
16411,None,1
16413,None,1
16415,11217,1
16417,None,1
16419,None,1
16421,None,1
16423,11237,1
16425,None,1
16427,None,1
16429,None,1
16431,11257,1
16433,11355,1
16435,11355,1
16439,11355,1
16441,11357,1
16443,11357,1
16447,11357,1
16449,11359,1
16451,11359,1
16455,11359,1
16457,12274,1
16467,12265,1
16469,12265,1
16475,12269,1
16477,12269,1
16481,12225,1
16483,None,1
16485,None,1
16487,12225,1
16489,12217,1
16491,None,1
16493,None,1
16495,12217,1
16497,12261,1
16499,12261,1
16505,12257,1
16507,12257,1
16513,13320,1
16515,13320,1
16517,13320,1
16519,13320,1
16521,10629,1
16523,10629,1
16525,10629,1
16527,10629,1
16529,None,1
16531,None,1
16533,11561,1
16535,11561,1
16537,11563,1
16599,1195,5
16601,1195,5
16603,1195,5
16605,1195,5
16631,None,1
16688,None,1
16689,None,1
16690,None,1
16691,None,1
16692,None,1
16694,None,1
16696,None,1
16697,None,1
17167,None,1
17168,None,1
17174,None,1
17175,None,1
17176,None,1
17177,None,1
17178,None,1
17180,None,1
17181,None,1
17182,None,1
17402,None,1
17403,None,1
17404,None,1
17406,None,1
17407,None,1
17408,None,1
17476,None,1
17478,None,1
17480,None,1
17482,None,1
17484,1875,4
17485,13320,4
17486,None,4
17487,501,4
17488,10629,4
17489,None,4
17490,503,4
17491,499,4
17492,3538,4
17493,3528,4
17494,523,4
17495,2291,4
17496,2289,4
17497,2295,4
17498,578,4
17499,2293,4
17500,526,4
17501,None,4
17502,11301,4
17503,None,4
17504,11303,4
17505,None,4
17506,11305,4
17507,None,4
17508,11277,4
17509,None,4
17510,1445,4
17511,None,4
17512,1284,4
17513,None,4
17514,1304,4
17515,None,4
17516,1264,4
17517,None,4
17518,1197,4
17519,None,4
17520,1973,4
17521,None,4
17522,1353,4
17523,None,4
17524,1539,4
17525,None,4
17526,1195,4
17527,None,4
17528,1445,4
17529,None,4
17536,11267,4
17537,None,4
17538,11247,4
17539,None,4
17540,11227,4
17541,None,4
17542,11217,4
17543,None,4
17544,11257,4
17545,None,4
17546,3538,4
17547,3528,4
17548,523,4
17549,1304,4
17550,None,4
17551,1284,4
17552,None,4
17553,1264,4
17554,None,4
17555,1197,4
17556,None,4
17557,1294,4
17558,None,4
17559,526,4
17561,None,4
17619,None,4
17620,None,4
17634,621,4
17635,None,4
17636,638,4
17637,None,4
17648,None,1
17650,None,1
17652,None,1
17654,None,1
17656,None,1
17658,None,1
17660,None,1
17662,None,1
17664,None,1
17666,None,1
17668,None,1
17670,None,1
17672,None,1
17674,None,1
17676,None,1
17678,None,1
17680,None,1
17682,None,1
17684,None,1
17686,None,1
17688,None,1
17690,None,1
17692,None,1
17694,None,1
17703,None,4
17704,None,4
17709,2006,4
17710,None,4
17713,622,4
17714,None,4
17715,623,4
17716,None,4
17718,None,4
17719,None,4
17720,None,4
17721,None,4
17722,627,4
17723,None,4
17726,642,4
17727,None,4
17728,641,4
17729,None,4
17732,639,4
17733,None,4
17736,None,4
17737,None,4
17738,None,4
17739,None,4
17740,641,4
17741,None,4
17770,None,1
17771,None,1
17772,None,1
17773,None,1
17812,None,4
17813,None,4
17832,11301,4
17833,None,4
17834,11303,4
17835,None,4
17836,11305,4
17837,None,4
17838,11277,4
17839,None,4
17841,None,4
17842,None,4
17843,626,4
17844,None,4
17857,None,1
17859,None,1
17861,None,1
17863,None,1
17902,None,2
17912,17482,2
17913,None,2
17918,640,4
17919,None,4
17920,643,4
17921,None,4
17922,None,4
17923,None,4
17924,None,4
17925,None,4
17926,None,4
17927,None,4
17928,None,4
17929,None,4
17930,603,4
17931,None,4
17932,None,4
17933,None,4
17938,None,1
18036,None,1
18037,None,1
18038,None,1
18039,None,1
18040,None,1
18041,None,1
18042,None,1
18043,None,1
18044,None,1
18045,None,1
18046,None,1
18047,None,1
18048,None,1
18049,None,1
18050,None,1
18051,None,1
18052,None,1
18053,None,1
18054,None,1
18055,None,1
18056,None,1
18057,None,1
18058,None,1
18059,None,1
18060,None,1
18061,None,1
18062,None,1
18063,None,1
18064,None,1
18065,None,1
18066,None,1
18067,None,1
18068,12108,2
18069,None,2
18588,None,1
18590,18036,2
18591,None,2
18592,18038,2
18593,None,2
18594,18040,2
18595,None,2
18596,18042,2
18597,None,2
18598,18044,2
18599,None,2
18600,18046,2
18601,None,2
18602,18048,2
18603,None,2
18604,18050,2
18605,None,2
18606,18052,2
18607,None,2
18608,18054,2
18609,None,2
18610,18056,2
18611,None,2
18612,18058,2
18613,None,2
18614,18060,2
18615,None,2
18616,18062,2
18617,None,2
18618,18066,2
18619,None,2
18624,18064,2
18625,None,2
18626,None,1
18635,18626,1
18637,18626,1
18639,None,1
18658,439,6
18660,12056,6
18662,12066,6
18664,439,6
18666,12056,6
18668,12066,6
18670,439,6
18672,12056,6
18674,12066,6
18676,12066,6
18680,439,6
18682,12056,6
18684,12066,6
18686,439,6
18688,12056,6
18690,12066,6
18692,439,6
18694,12056,6
18696,12066,6
18698,12066,6
18700,1304,6
18702,1304,6
18704,1304,6
18706,1304,6
18708,1304,6
18710,1304,6
18712,1284,6
18714,1284,6
18716,1264,6
18718,1264,6
18720,1197,6
18722,1197,6
18724,1294,6
18726,1294,6
18728,1294,6
18730,1294,6
18740,1284,6
18742,1284,6
18744,1264,6
18746,1264,6
18748,1197,6
18750,1197,6
18752,1284,6
18754,1284,6
18756,1264,6
18758,1264,6
18760,1197,6
18762,1197,6
18764,1294,6
18766,1294,6
18768,1304,6
18770,1284,6
18772,1264,6
18775,1197,6
18777,1294,6
18779,1304,6
18781,1284,6
18783,1264,6
18785,1197,6
18787,1294,6
18789,1304,6
18791,1284,6
18793,1264,6
18795,1197,6
18797,1294,6
18799,11267,6
18801,11247,6
18803,11227,6
18805,11217,6
18807,11257,6
18809,11267,6
18811,11247,6
18813,11227,6
18815,11217,6
18817,11257,6
18819,11267,6
18821,11247,6
18823,11227,6
18825,11217,6
18827,11257,6
18829,11267,6
18831,11267,6
18833,11247,6
18835,11247,6
18837,11227,6
18839,11227,6
18841,11217,6
18843,11217,6
18845,11257,6
18847,11257,6
18849,11267,6
18851,11267,6
18853,11247,6
18855,11247,6
18857,11227,6
18859,11227,6
18861,11257,6
18863,11257,6
18865,11257,6
18867,11257,6
18869,11217,6
18871,11217,6
18873,11227,6
18875,11227,6
18877,11247,6
18879,11247,6
18881,11267,6
18883,11267,6
18885,11301,6
18887,11301,6
18889,11303,6
18891,11303,6
18893,11305,6
18895,11305,6
18897,11277,6
18899,11277,6
18901,11301,6
18903,11301,6
18905,11303,6
18907,11303,6
18909,11305,6
18911,11305,6
18913,11277,6
18915,11277,6
18917,11277,6
18919,11277,6
18921,11305,6
18923,11305,6
18925,11303,6
18927,11303,6
18929,11301,6
18931,11301,6
18933,11301,6
18935,11301,6
18937,11303,6
18939,11303,6
18941,11305,6
18943,11305,6
18945,11277,6
18947,11277,6
18949,11301,6
18951,11303,6
18953,11305,6
18955,11277,6
18957,11301,6
18959,11303,6
18961,11305,6
18963,11277,6
18965,11301,6
18967,11303,6
18969,11305,6
18971,11277,6
18973,11301,6
18975,11303,6
18977,11305,6
18979,11277,6
18981,11355,6
18983,11355,6
18985,11355,6
18987,11357,6
18989,11357,6
18991,11357,6
18999,523,6
19001,523,6
19003,523,6
19005,523,6
19007,523,6
19009,523,6
19011,523,6
19013,523,6
19015,523,6
19017,3528,6
19019,3528,6
19021,3528,6
19023,3528,6
19025,3528,6
19027,3528,6
19029,3528,6
19031,3528,6
19033,3528,6
19035,3538,6
19036,3538,6
19037,3538,6
19038,3538,6
19039,3538,6
19040,3538,6
19041,3538,6
19042,3538,6
19043,3538,6
19044,3538,6
19045,3538,6
19046,3538,6
19047,11355,6
19049,11355,6
19051,11355,6
19053,11357,6
19055,11357,6
19057,11357,6
19065,529,6
19067,529,6
19069,529,6
19071,529,6
19073,529,6
19075,529,6
19077,12217,6
19079,12217,6
19081,12217,6
19083,12217,6
19085,12217,6
19087,12217,6
19101,530,6
19103,530,6
19105,530,6
19107,12257,6
19109,12257,6
19111,12257,6
19113,12261,6
19115,12261,6
19117,12261,6
19119,12261,6
19129,3586,6
19131,3586,6
19133,3586,6
19135,3586,6
19137,3586,6
19139,3586,6
19141,3596,6
19143,3596,6
19145,3596,6
19147,3596,6
19149,3596,6
19151,3596,6
19169,399,6
19171,399,6
19173,399,6
19175,399,6
19177,399,6
19179,399,6
19181,10836,6
19183,10836,6
19185,10836,6
19187,10836,6
19189,10836,6
19191,10836,6
19193,10838,6
19194,10838,6
19195,10840,6
19196,10840,6
19197,10840,6
19198,10840,6
19199,10838,6
19200,10838,6
19201,10838,6
19202,10840,6
19203,10838,6
19204,10840,6
19205,10838,6
19206,10840,6
19207,10838,6
19208,10840,6
19209,2529,6
19211,2537,6
19213,2545,6
19215,1808,6
19217,2529,6
19219,2537,6
19221,2545,6
19223,1808,6
19225,2529,6
19227,2537,6
19229,2545,6
19231,1808,6
19233,2529,6
19235,2529,6
19237,2537,6
19239,2537,6
19241,2545,6
19243,2545,6
19245,1808,6
19247,1808,6
19249,2529,6
19251,2537,6
19253,2545,6
19255,1808,6
19257,2291,6
19258,2291,6
19259,2289,6
19260,2289,6
19261,2295,6
19262,2295,6
19263,2293,6
19264,2293,6
19265,2293,6
19266,2293,6
19267,2295,6
19268,2295,6
19269,2289,6
19270,2289,6
19271,2291,6
19272,2291,6
19273,2291,6
19274,2291,6
19275,2289,6
19276,2289,6
19277,2295,6
19278,2295,6
19279,2293,6
19280,2293,6
19281,2293,6
19282,2293,6
19283,2295,6
19284,2295,6
19285,2289,6
19286,2289,6
19287,2291,6
19288,2291,6
19289,11561,6
19293,11561,6
19295,11561,6
19297,11561,6
19299,11561,6
19301,11561,6
19303,11561,6
19311,11561,6
19313,434,6
19315,12052,6
19317,12054,6
19319,434,6
19321,12052,6
19323,12054,6
19325,434,6
19327,12052,6
19329,12054,6
19335,12054,6
19337,434,6
19339,12052,6
19341,12054,6
19343,434,6
19345,12052,6
19347,12054,6
19349,434,6
19351,12052,6
19353,12054,6
19359,12054,6
19361,11217,6
19363,11217,6
19491,None,4
19534,None,4
19535,None,4
19536,None,4
19537,None,4
19538,None,4
19539,None,4
19540,None,4
19551,None,4
19553,None,4
19554,None,4
19555,None,4
19556,None,4
19720,None,1
19724,None,1
19726,None,1
19739,13320,2
19740,None,2
19744,None,1
19806,12709,2
19807,None,2
19810,12709,1
19811,None,1
19812,12709,1
19813,None,1
19814,12709,1
19815,None,1
19923,1948,1
19925,1948,1
19927,1948,1
19929,1957,1
19931,1957,1
19935,1958,1
19937,1958,1
19939,1958,1
19942,1955,1
19944,1955,1
19946,1955,1
19948,1956,1
19950,1956,1
19952,1956,1
19962,215,4
19964,216,4
19966,217,4
19968,218,4
19970,178,4
19972,179,4
19974,180,4
19976,181,4
19978,239,4
19980,240,4
19982,241,4
19984,242,4
19986,182,4
19988,183,4
19990,184,4
19992,185,4
19994,186,4
19995,None,4
19996,187,4
19998,188,4
20000,189,4
20002,190,4
20003,None,4
20004,191,4
20006,192,4
20008,193,4
20010,247,4
20012,248,4
20014,249,4
20016,250,4
20018,255,4
20020,256,4
20022,257,4
20024,258,4
20026,17688,4
20028,17684,4
20030,17682,4
20032,17690,4
20034,219,4
20036,220,4
20038,221,4
20040,222,4
20043,223,4
20045,224,4
20047,225,4
20049,226,4
20051,227,4
20053,228,4
20055,229,4
20057,230,4
20059,None,1
20060,None,1
20061,None,1
20062,None,1
20063,None,1
20064,None,1
20065,None,1
20066,None,1
20069,None,1
20070,None,1
20121,None,4
20124,None,1
20125,628,2
20126,None,2
20138,None,1
20157,None,4
20158,None,4
20159,None,4
20160,None,4
20161,None,4
20183,None,1
20185,None,1
20187,None,1
20189,None,1
20199,1957,4
20201,1957,5
20203,1957,5
20205,1957,5
20207,1957,5
20214,1947,1
20216,1947,1
20218,1947,1
20219,None,1
20220,2002,1
20222,2002,1
20224,2002,1
20225,None,1
20226,2004,1
20228,2004,1
20230,2004,1
20231,None,1
20232,2003,1
20234,2003,1
20236,2003,1
20237,None,1
20238,2579,1
20239,None,1
20240,2579,1
20241,None,1
20242,2579,1
